ID,y
688,92.0306574201
693,110.283059306
696,94.3557084836
698,94.2784324575
701,94.9155187712
704,105.25806369
705,115.136162317
709,111.902075786
710,93.4979476377
711,104.207606852
712,94.8064504224
714,110.941293116
715,93.1195448501
716,110.940729876
717,92.8806626043
720,114.780605829
721,92.1686866307
724,102.790101459
725,95.1888838797
726,111.294510127
728,111.300992482
731,92.7453875495
734,105.236195434
738,92.4676847377
745,110.415741938
746,92.3090012356
751,78.9485838491
754,92.8947280248
756,94.436100686
758,93.7850220668
759,112.087441986
761,114.668196659
766,94.2785276231
767,112.026065783
768,92.6442183498
769,112.004286016
770,94.6148494123
771,78.7622563936
772,105.796493412
773,93.6564078298
774,111.07897162
776,111.756424397
777,93.3324101453
780,115.395946004
782,104.135392015
787,103.422679872
788,95.2517160731
792,92.1284506147
793,112.06673481
798,93.1547169976
800,92.431509508
806,110.940729876
809,111.639915913
811,112.283401116
812,91.2666420955
814,115.041324635
816,103.634764582
817,95.3227583823
818,108.463903474
820,110.697011968
823,94.1254091578
829,92.2012135281
830,111.31014283
831,90.9459627678
834,111.109208834
839,94.5377433757
841,78.4760244976
844,104.406378632
845,94.5478389141
848,92.2900386953
850,95.8464947895
851,104.066313247
852,93.5603696483
854,93.3379521458
855,95.8631426027
856,104.264315107
859,104.086502659
861,111.07897162
864,93.5040242958
865,110.891388829
866,92.691412233
867,92.0814127138
869,94.4913387819
871,94.4089296999
872,110.940729876
882,103.365958562
883,94.1563384069
885,94.9375181281
888,96.8815265067
893,110.725565948
901,112.647440726
903,103.852913683
904,94.2554022797
905,104.728498341
910,94.8691602461
911,111.678554952
914,112.436675169
918,110.858581926
921,91.9710696004
928,94.1418661837
929,104.727351094
932,94.7262454694
933,107.230638082
934,94.8691602461
935,111.624887749
937,78.1191473867
939,95.0338138563
940,102.133995852
941,94.4781677212
942,104.215578571
943,94.4498285911
944,104.344144065
947,110.940729876
949,111.367550334
951,110.036894701
952,95.3212030561
953,103.852913683
954,78.1715445281
957,111.907831882
959,92.6895528185
960,116.015333406
963,115.041324635
965,110.940729876
967,103.524657492
971,94.0976311003
972,78.4482340575
973,94.3214469622
974,111.944760375
975,93.958576194
978,117.037851088
980,111.354378871
981,94.8086722209
984,112.436675169
986,94.8691602461
988,92.6442183498
989,111.285065174
990,103.701593241
992,112.647440726
996,93.1658297107
999,112.036864177
1000,96.2777649277
1001,110.891388829
1002,92.3181295064
1003,111.756424397
1004,92.560598803
1008,111.253294246
1009,93.9038313762
1010,106.252667137
1012,115.962288436
1013,92.768454113
1014,111.701889322
1015,91.7639224204
1016,114.845127618
1019,91.6580021695
1020,111.272825521
1021,94.8691602461
1022,105.402909491
1024,94.8691602461
1025,78.1753790456
1027,94.5421979117
1028,104.706464262
1029,95.1984651798
1030,94.6461605194
1033,112.000794814
1036,90.9800118514
1037,110.366897546
1038,91.8360392587
1042,95.0338138563
1043,103.084070469
1044,93.378763455
1045,111.321933236
1047,114.322894917
1050,94.5470713178
1051,110.911791583
1054,94.0310831385
1056,94.8086722209
1057,94.2532841934
1059,94.7990107193
1062,98.4110989553
1063,104.829474055
1064,94.8086722209
1066,93.7837920155
1070,104.466081501
1076,111.562446084
1077,97.694341963
1078,111.61009352
1080,112.131155663
1082,111.322943793
1083,94.262463931
1089,111.84534519
1091,97.1389594443
1093,95.048303994
1097,95.2763237052
1099,92.0987076121
1101,94.7577863448
1103,94.240485078
1104,110.928439555
1106,111.971784052
1109,92.227799415
1110,111.336711126
1111,93.7429361981
1112,111.711441943
1114,94.6919577207
1116,92.3876721105
1117,112.064392606
1120,92.4556492475
1124,111.653208575
1125,93.0872302366
1126,112.736474665
1134,111.296346175
1137,92.9183268541
1138,111.519893107
1144,111.321525346
1145,94.6200288648
1146,91.5872516215
1148,94.5882438086
1150,92.590024327
1152,104.284586792
1153,94.1849734606
1154,105.977576902
1155,95.2445687048
1157,92.4635040112
1162,95.4057067854
1165,111.308109238
1166,93.8480481905
1167,105.921252931
1168,95.2144146613
1169,103.836924183
1171,115.774363499
1172,96.1948829866
1173,103.836924183
1174,94.1047724526
1176,95.7452367255
1177,104.444631457
1178,94.096704599
1182,111.421552648
1186,94.8961407037
1187,113.991439008
1188,93.8520103518
1189,115.258944966
1191,105.868680107
1192,95.2042789
1197,111.877745384
1198,91.9443466053
1200,78.6394851672
1201,94.303828428
1203,96.9451699143
1209,116.142681141
1214,104.525889302
1218,111.182434857
1222,93.835205003
1226,94.9608353722
1228,94.2935175862
1230,91.8070783588
1232,78.7724096852
1233,94.515571868
1236,114.11769338
1238,93.6737994152
1241,111.321525346
1244,108.024000007
1246,93.9824372094
1247,112.096167621
1250,111.818163891
1251,92.9263514587
1254,111.603727715
1255,93.7719002617
1256,111.539655162
1257,91.8508312037
1258,91.8195823293
1259,111.458999176
1260,95.0332520714
1263,111.086878814
1267,79.0814479457
1268,110.661283439
1271,96.212565431
1272,110.453337707
1274,104.68096801
1275,95.4057067854
1276,110.638479968
1277,91.9680783363
1279,91.5872516215
1281,95.8447998187
1282,93.8520103518
1283,111.414274328
1285,111.347712561
1286,93.0621933482
1289,111.936676084
1296,111.988614419
1299,92.3945647416
1301,93.402186446
1306,92.4511550342
1307,93.9163160389
1308,92.2114560635
1313,110.638479968
1314,95.8280841444
1315,111.336711126
1316,92.5019582675
1317,110.345222603
1319,91.9316006528
1323,94.3971096368
1324,104.764365786
1325,93.6899767038
1328,104.61991452
1329,94.3841942753
1330,111.365218873
1331,93.7734030081
1332,105.350096144
1337,95.9672037956
1338,110.133246867
1339,92.6280369312
1340,111.139655731
1343,110.981357843
1347,104.662071221
1348,93.9904317681
1349,106.038120003
1352,91.9961661875
1354,96.2585976973
1359,111.789997768
1360,95.0352864974
1363,111.249534737
1364,94.5420659818
1365,104.347917769
1366,94.4139363994
1372,95.5082398914
1375,104.582236748
1376,94.2426596654
1378,92.8021086675
1379,112.676006197
1380,95.0602174513
1381,104.290155995
1384,112.548836925
1387,92.8125640092
1388,111.697840038
1392,78.7113767189
1394,104.913897542
1395,95.4012410225
1396,111.278717171
1398,93.9271632003
1399,111.278717171
1400,92.5598280866
1401,94.8132679432
1403,95.5114409755
1404,112.290874406
1406,111.278717171
1407,94.4409027704
1408,111.026930846
1410,79.3315623866
1412,111.163946887
1413,95.3979019249
1415,95.4114524458
1420,111.026930846
1422,111.121952832
1423,107.021458174
1424,111.026930846
1425,96.0265981457
1426,79.3315623866
1427,95.8140663987
1429,91.3513771061
1430,111.150591503
1431,95.8686212344
1432,104.598072303
1434,111.822633059
1437,95.2424593652
1438,104.966671203
1440,112.581296961
1441,111.425744855
1442,94.0462647644
1444,112.05297922
1445,95.396097571
1446,104.394765488
1448,92.3253431083
1453,92.3956831403
1454,111.163946887
1455,95.0239161986
1456,112.913050117
1458,111.163946887
1459,92.4264433377
1461,94.0468664675
1465,92.8125640092
1466,110.832781441
1469,94.8201004357
1472,92.3956831403
1474,94.4749896404
1477,112.436108185
1479,110.13131498
1482,91.7087896543
1483,78.318544634
1487,94.720892089
1488,111.539752652
1490,111.671639478
1492,111.449565833
1494,115.433484512
1496,104.549772606
1497,94.6476877154
1499,96.3916556062
1502,93.6215176144
1507,112.041469598
1508,91.9961661875
1509,110.230067734
1511,92.4951184078
1512,110.274386958
1513,114.160556615
1514,103.91812488
1518,111.850346874
1519,92.3090167576
1522,111.984798146
1524,78.6766269671
1527,94.0462647644
1529,93.2073223773
1532,105.091306099
1536,111.803090392
1537,115.27507021
1539,105.105939731
1542,112.06121196
1543,94.2426596654
1544,103.748343204
1545,78.8625819285
1550,94.1455758838
1551,110.264240095
1554,103.832269369
1556,104.615305786
1559,92.2626010707
1560,78.6061491728
1562,94.751571977
1566,92.4515532605
1567,111.984003502
1569,104.259224223
1570,111.584636364
1571,111.890864816
1574,91.9961661875
1578,104.343794649
1580,92.9139017277
1583,112.021769545
1584,91.9961661875
1585,111.879485641
1586,93.663959519
1587,111.981388538
1588,92.2696340719
1590,113.848286189
1592,103.870501047
1596,112.277933107
1598,110.622188093
1599,94.5385620731
1604,115.063614649
1606,103.093148554
1607,95.3979019249
1608,103.691491233
1609,115.711073856
1611,93.8936044889
1613,95.0393529636
1616,95.9494815579
1619,111.779684061
1620,92.4800458236
1621,111.656161603
1622,93.5216577951
1625,112.872557455
1627,115.711073856
1629,111.569551297
1634,94.8594563872
1636,94.3129443128
1638,104.891415525
1639,94.2719585618
1641,95.6118251192
1643,95.0671364846
1644,103.421575553
1645,115.630969502
1646,93.8397124448
1647,104.051792034
1648,94.7086006955
1652,92.9139017277
1653,111.948313564
1656,97.9560459059
1658,94.5385620731
1659,111.529169246
1661,94.464263709
1663,95.3979019249
1664,112.172488634
1665,94.8638620466
1666,104.615305786
1667,103.034685615
1668,79.2463900597
1669,103.584049825
1670,95.2407986702
1672,112.037555649
1674,111.926159189
1677,111.539752652
1678,92.9281569468
1679,111.551573309
1680,93.2577238799
1683,104.761008168
1686,105.166052777
1687,111.425738115
1689,112.620988565
1690,92.5897161682
1691,115.013332879
1692,112.553026551
1693,91.9961661875
1695,94.5370652206
1696,92.3956831403
1697,111.413953867
1700,104.615305786
1701,95.179516064
1702,111.750267475
1703,93.0292910206
1704,112.008745695
1706,95.5616411811
1707,112.663004972
1708,95.0971936192
1710,95.4649046873
1711,104.726930633
1713,105.733553278
1717,103.962576199
1719,104.343794649
1720,94.3216896661
1722,94.5230628824
1725,103.751062081
1726,94.8501596695
1727,106.543843526
1729,111.642545196
1730,93.1105578128
1731,112.154718627
1733,104.615305786
1734,95.2611472686
1735,111.121952832
1738,95.0393529636
1742,93.8257397731
1745,111.926159189
1747,95.0814918259
1749,95.3193220138
1751,94.970329781
1752,79.3556095321
1753,103.269311533
1754,94.8258819757
1755,95.867978732
1756,104.803598056
1758,111.815909523
1759,95.240041678
1760,107.058022171
1761,113.235332857
1762,93.1926892023
1763,111.561541921
1764,94.6375742923
1766,95.4288603137
1768,94.5180951296
1769,79.3642949915
1771,111.859916331
1772,94.1778429197
1773,106.277623913
1774,95.5788062504
1775,112.144166226
1777,114.070149519
1779,95.240041678
1780,106.465316799
1787,93.5625361371
1788,93.6865547008
1790,94.8754295855
1796,112.280883062
1801,92.7668764802
1803,94.6519093709
1807,112.220244041
1809,113.418730823
1812,93.7872252399
1813,112.204343075
1814,93.9299406027
1815,111.500026075
1816,95.1408613223
1818,92.9161456659
1820,92.909168796
1821,114.81710949
1822,95.3931444073
1825,93.616553534
1826,105.770662664
1828,95.085445724
1831,104.720218959
1836,114.064204792
1837,94.1282366421
1841,94.6898621848
1844,105.584506756
1848,93.7948041167
1851,106.161883943
1852,95.0208775955
1853,92.6920748483
1854,111.369202173
1856,94.7152684245
1859,113.837926194
1860,94.9102669382
1861,79.6036818544
1863,105.72478254
1865,94.8839893257
1866,105.983822947
1867,95.5344929402
1868,93.0365988551
1872,95.5424841549
1879,95.3617026559
1880,104.303558516
1882,93.8936756592
1885,105.800217596
1887,104.086072027
1888,93.6736458582
1890,111.093126037
1894,95.3585064563
1895,104.255709766
1896,95.171226835
1897,112.189813469
1900,112.526239811
1901,93.1885627137
1902,112.966724065
1905,92.8086056251
1906,110.304936252
1912,104.295825356
1915,94.6009947398
1916,105.673602944
1917,95.0202663541
1918,105.623323797
1920,79.3456099653
1923,94.3546059755
1924,105.206980254
1925,94.726401005
1930,115.715515209
1932,111.531462237
1933,93.8728909121
1934,111.567422427
1935,93.0727521519
1940,79.7811860895
1941,93.6695415032
1942,111.049733621
1943,94.0798861854
1944,92.4780616793
1945,112.425773069
1948,115.279986899
1949,93.8132235112
1952,95.8415824561
1954,92.7237617022
1955,111.27908688
1958,93.1911242444
1959,79.0795954041
1960,111.561541921
1963,95.2618338935
1965,94.083359599
1968,104.820230407
1969,94.552153818
1971,95.39396547
1972,111.826266076
1973,92.9883147012
1975,93.0832343788
1977,94.0014221305
1978,95.6584529509
1979,111.261925006
1981,93.0832343788
1982,112.813532319
1987,112.346749756
1988,92.9764940949
1993,95.3993625806
1997,93.8598869781
1999,94.8890214162
2001,95.240936175
2002,113.754995713
2003,93.5035003317
2004,79.0146088185
2006,111.191057351
2007,94.8085040749
2009,107.361538947
2010,94.9382107949
2013,95.5471332242
2018,79.7341073161
2022,109.230274861
2024,111.836295525
2025,95.4655084839
2026,106.26133046
2030,107.083005043
2031,94.5151171645
2032,104.295825356
2033,94.8114190297
2035,92.7767003116
2036,111.426140651
2037,92.7570854699
2040,95.1979102045
2043,113.482930283
2044,108.174613542
2046,106.067706186
2054,113.85627912
2055,95.0067363538
2056,106.465316799
2059,92.6934200385
2060,93.1885627137
2062,95.4790108813
2063,110.764413425
2066,95.3585064563
2067,111.902229394
2072,96.4579525574
2073,112.349299087
2074,94.7075328797
2075,112.323515816
2076,94.0140742706
2080,93.109102492
2082,93.1885627137
2085,109.894953754
2087,112.411464799
2091,111.805801768
2092,95.4040398304
2093,106.465316799
2098,95.8827653287
2101,111.561541921
2102,93.0760209418
2103,79.7811860895
2105,106.635081009
2106,95.3771046247
2107,112.998784632
2110,94.5101270019
2114,94.0853146327
2115,110.866006919
2117,79.6913148241
2118,94.8842562935
2119,104.745518946
2120,94.7870996416
2122,93.5103663857
2123,111.868149512
2126,95.1925866316
2127,105.296816203
2128,94.5922514199
2129,111.062899456
2132,95.6345718979
2135,104.852993286
2138,94.3425423639
2139,115.715515209
2141,110.530758406
2142,94.2711627314
2146,96.3073967133
2151,112.765852165
2157,104.43393662
2159,113.768535774
2162,94.9537285559
2164,114.076004541
2167,91.2087670552
2168,111.310766954
2171,91.487221217
2173,95.1499973983
2174,104.364746245
2175,93.9452619574
2178,94.8897789709
2180,94.9285474522
2185,111.667153987
2189,91.7200819194
2190,111.51598251
2192,103.473575664
2194,113.136249249
2200,113.264916901
2201,93.1445372608
2203,111.746898236
2204,92.9853449378
2205,112.266277694
2209,112.072504844
2213,104.512803252
2214,93.4808229008
2215,112.453193635
2216,92.8916900139
2218,93.4316029637
2219,104.19750555
2220,94.9242044203
2222,91.5368221178
2223,111.639665169
2225,112.077214329
2226,93.5578762325
2230,94.3668923005
2233,111.104321301
2234,111.850152749
2235,92.9853449378
2236,78.6549494344
2237,93.9596250846
2240,114.252572074
2241,92.7572457084
2248,104.446028703
2249,95.0451116645
2250,111.031058311
2252,111.340291542
2253,95.4935792827
2254,111.488947657
2256,78.3628528583
2258,91.675508243
2259,110.669700366
2262,95.0456051701
2265,95.3320936519
2266,103.977931141
2269,94.2164811272
2271,95.7362276246
2273,92.5273921475
2274,111.374480265
2275,93.0484023067
2277,93.666048841
2279,92.9853449378
2280,78.5313067198
2282,94.9285474522
2283,102.875663885
2288,92.3994768894
2289,113.168574571
2291,94.655247225
2292,116.226942043
2297,94.9490400069
2298,104.912271514
2299,95.4834799582
2300,112.40068877
2301,92.8316211233
2304,94.681353285
2305,103.236675125
2306,95.0456051701
2308,94.1424699805
2309,111.340729434
2311,98.5973069323
2312,104.15275782
2316,103.755076114
2321,104.462987914
2322,111.051110172
2325,104.001080469
2326,94.6678482551
2329,116.226942043
2330,93.6028497505
2331,104.595391487
2332,111.51598251
2333,95.0456051701
2334,103.234498188
2335,111.912976695
2337,111.845520837
2338,92.5702754755
2340,111.51598251
2342,94.780875271
2345,92.6545287831
2349,92.4829908596
2351,78.3881156909
2352,94.6369500317
2354,110.897364654
2355,115.950024158
2357,112.077214329
2358,92.6507584294
2360,95.0811224483
2361,110.897364654
2364,93.9372502533
2366,97.3724362356
2369,105.124387514
2370,95.0097592583
2371,111.04177934
2373,115.630045572
2374,95.7309378766
2376,111.850483387
2378,112.280690705
2382,95.9718771607
2383,92.6849928955
2386,103.681856764
2387,95.3705885514
2389,95.5151131695
2390,111.959596523
2392,91.2720232535
2398,111.51598251
2399,94.7960305371
2400,97.2369458625
2401,110.055868059
2402,94.109643014
2404,92.7137888028
2407,113.63532725
2408,110.988808133
2409,111.587291327
2412,79.956175457
2413,95.5041361396
2415,94.6074916814
2420,111.414939405
2422,93.9533961599
2423,103.381584139
2426,94.6721320719
2432,93.756780883
2434,92.5635968233
2435,95.8857042063
2436,110.67300167
2438,111.346238865
2440,111.0079523
2443,94.7197552736
2444,92.2934353634
2447,104.446028703
2450,95.0936740959
2454,92.6306160042
2455,111.439594728
2459,95.0456051701
2460,111.540158368
2463,93.9703655652
2465,92.4501777725
2468,79.2396205531
2469,93.1820586155
2474,92.499013343
2478,94.2527064491
2480,92.5517217835
2481,114.252572074
2489,94.9285474522
2490,105.901582101
2492,92.041438467
2496,95.0456051701
2497,111.767692038
2500,94.5804347417
2505,94.885769437
2507,91.2605603595
2508,112.266277694
2509,95.2761479406
2510,79.255405435
2513,92.5448924052
2515,94.9285474522
2518,92.6849928955
2519,111.388562963
2520,92.6849928955
2521,112.49427591
2523,111.318454284
2525,94.0807435409
2529,112.005867386
2530,93.1236366029
2533,111.668525516
2535,92.0365733965
2538,102.66490308
2544,112.272879846
2553,111.483978093
2556,94.0973832071
2558,92.9156420014
2559,117.045686004
2560,93.4608856652
2561,112.575721303
2562,92.7222114793
2563,111.535885334
2564,92.4591868793
2565,110.743519604
2567,106.523219187
2572,93.8272863779
2575,94.5513905491
2576,111.605499222
2577,91.7570461865
2578,94.6914223425
2579,110.776784016
2580,91.2220632303
2582,111.146640095
2583,96.6862847211
2587,93.8325532806
2589,111.857703937
2590,94.9431042934
2591,112.005867386
2594,92.2653956501
2597,95.0577668297
2598,104.452271288
2599,95.8837977205
2600,104.334812343
2602,113.822849622
2603,93.8272863779
2604,105.810980697
2606,110.475971686
2607,78.4121115285
2608,95.5809024208
2613,111.903686905
2614,92.9158469974
2615,110.924096572
2617,111.844098967
2620,92.5980847824
2623,111.864963682
2624,93.51462114
2627,111.903686905
2629,78.4121115285
2630,91.8016515466
2632,95.6652464521
2636,92.8418169156
2639,93.9198488583
2640,104.276914425
2642,112.005867386
2644,104.724057083
2646,110.355282789
2647,94.1778530119
2649,94.1577612915
2650,107.873335479
2652,104.724057083
2653,103.015764649
2655,109.844806617
2657,111.420748593
2659,110.790599953
2662,92.7534399974
2663,113.879635825
2664,94.5333407231
2665,104.901678838
2670,94.3890710659
2671,103.728041444
2672,94.299213242
2675,104.724057083
2677,109.611918128
2679,111.34395335
2683,111.930199967
2684,93.9349025246
2685,93.6189915761
2688,104.572963511
2689,94.9527088111
2690,104.452453609
2693,95.5961038351
2694,111.394916387
2697,102.162786441
2699,94.2893326431
2703,92.0666028973
2705,103.561760235
2709,78.623129538
2710,93.3227358832
2711,110.391501991
2712,93.9967075621
2713,95.6630386585
2714,112.617758222
2715,91.0218700114
2717,92.0530642307
2718,112.841645398
2720,111.765527237
2721,94.1941592255
2726,95.0966542546
2728,93.5671604437
2731,103.020068959
2732,110.774253617
2734,92.0920629304
2736,103.947395557
2737,94.3108136882
2738,103.027704095
2739,114.571748356
2746,93.3532147496
2749,103.375295721
2751,115.117988087
2752,104.882938799
2753,94.2417763579
2757,105.838065227
2758,94.6920042653
2759,111.068224428
2760,94.7058132128
2762,110.297821903
2764,94.1112992124
2765,111.739251766
2769,112.831298711
2771,111.479009215
2774,93.3684823742
2776,91.9261202324
2777,112.656484275
2778,92.0775806239
2779,111.846638492
2782,91.6258836217
2784,92.6977021615
2787,91.9234330218
2789,93.6811806252
2792,94.6333425578
2798,96.0702384687
2799,103.977554553
2800,94.0006072083
2801,79.5166730143
2802,92.0289714021
2804,93.9674553676
2807,104.457180235
2808,96.2295303339
2809,116.14420262
2811,115.287154145
2812,94.7159403075
2814,92.177101849
2816,94.441071228
2817,112.452647105
2818,110.512442469
2820,110.626419357
2821,78.2718514905
2822,94.9048970524
2823,104.530826441
2824,94.6959540405
2826,92.0542533386
2829,93.5951549342
2834,93.0316655922
2835,78.3464303424
2838,95.6300409446
2839,111.101078399
2840,91.4536513629
2841,110.63414387
2842,94.9657921666
2846,112.243303593
2848,94.7953474735
2849,91.3172291736
2850,112.617758222
2851,95.0338138563
2853,92.8917404808
2854,112.005867386
2858,113.244222053
2861,94.9358356405
2864,91.7459920711
2865,113.879635825
2866,110.788743109
2867,91.029551031
2868,111.483849928
2870,111.238067784
2877,94.6808634875
2878,111.903686905
2880,111.540436237
2882,78.4364612567
2883,95.9044726113
2884,104.098859031
2885,93.2321476498
2887,94.6237245304
2888,110.549366739
2889,94.771561371
2890,104.503251663
2891,98.0416292624
2892,114.569370782
2893,93.8981267344
2898,113.03508332
2899,93.4617910378
2900,112.697492795
2901,96.2291993295
2909,94.5869264221
2910,111.155465487
2911,111.369075094
2913,111.450376075
2914,95.2779948339
2918,91.7949391391
2919,110.976416146
2920,94.9206572812
2921,111.903686905
2922,95.66290889
2923,102.840153838
2925,114.000306146
2926,91.2220632303
2927,112.413260158
2929,111.624806712
2933,91.9387613737
2934,111.906823923
2936,112.35848392
2941,102.647724631
2942,93.6461566983
2943,111.468459978
2945,105.879015654
2950,92.9338849267
2951,111.523089853
2953,116.605089707
2954,94.1374357397
2955,104.665867897
2956,95.915059168
2960,95.6743803511
2962,94.1546047789
2963,106.225244481
2964,104.186343781
2966,78.5737833739
2967,93.4635589282
2968,111.711888755
2969,92.3720345025
2971,92.4414603332
2972,94.8691602461
2974,97.0393736997
2975,111.824840063
2977,115.199052291
2980,111.796458688
2981,93.0863244514
2983,95.0033285559
2984,106.583787766
2985,116.127141933
2986,104.886445196
2987,94.8691602461
2989,93.7415856327
2990,111.856133512
2991,93.766554809
2992,78.7649787532
2995,102.399747806
2996,103.704371981
3002,112.850988967
3004,113.36593838
3005,114.668196659
3006,94.8142842644
3010,95.4644745393
3011,104.056856637
3014,91.4399205912
3015,93.2384479009
3016,95.0506869043
3017,112.88823571
3018,92.2554451204
3021,103.66811246
3024,104.135392015
3028,93.3502892707
3030,92.0775806239
3032,94.1709718992
3039,94.7669613473
3040,105.522434501
3041,94.9357130706
3043,92.957933707
3044,112.417176482
3046,110.389169639
3055,91.4110218262
3056,112.160608941
3058,92.4888476484
3059,111.438182513
3061,115.041324635
3063,104.221998563
3066,94.4302842202
3067,104.135392015
